_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-13,C0002874,M1,1,0,DisGeNET,35,Aplastic Anemia,,-13,7.5,11,30169,237,374,22,5.9,1.2,367|596|675|1029|1565|1950|2214|2625|2950|3569|3576|4194|4683|5172|6125|6774|7040|7157|7389|7422|23451|79728,AR|BCL2|BRCA2|CDKN2A|CYP2D6|EGF|FCGR3A|GATA3|GSTP1|IL6|CXCL8|MDM4|NBN|SLC26A4|RPL5|STAT3|TGFB1|TP53|UROD|VEGFA|SF3B1|PALB2,-11,0
1,-12,C0033626,M1,1,0,DisGeNET,35,Protein Deficiency,,-12,11,13,30169,125,374,17,4.5,1.1,472|999|1029|1499|3075|4292|5290|5395|5426|5728|6638|6774|6834|6891|7157|8289|51099,ATM|CDH1|CDKN2A|CTNNB1|CFH|MLH1|PIK3CA|PMS2|POLE|PTEN|SNRPN|STAT3|SURF1|TAP2|TP53|ARID1A|ABHD5,-11,0
1,-12,C1855179,M1,1,0,DisGeNET,35,"CATARACT, ANTERIOR POLAR",,-12,11,13,30169,125,374,17,4.5,1.1,367|551|596|1029|1287|1956|2065|2212|2214|3146|3569|3576|3845|5054|7157|7422|81031,AR|AVP|BCL2|CDKN2A|COL4A5|EGFR|ERBB3|FCGR2A|FCGR3A|HMGB1|IL6|CXCL8|KRAS|SERPINE1|TP53|VEGFA|SLC2A10,-11,0
1,-12,C0279613,M1,1,0,DisGeNET,35,Childhood Alveolar Rhabdomyosarcoma,,-12,18,14,30169,59,374,13,3.5,0.95,207|595|1108|1956|2064|2065|2260|5879|5925|6598|7021|7157|10499,AKT1|CCND1|CHD4|EGFR|ERBB2|ERBB3|FGFR1|RAC1|RB1|SMARCB1|TFAP2B|TP53|NCOA2,-11,0
1,-12,C1861403,M1,1,0,DisGeNET,35,Variable expressivity,,-12,6.3,11,30169,319,374,25,6.7,1.3,617|1145|1387|2033|2067|2138|2263|2733|3736|4361|4728|4771|4790|4982|5192|5308|5828|6598|6834|7054|7827|27241|51360|79621|392255,BCS1L|CHRNE|CREBBP|EP300|ERCC1|EYA1|FGFR2|GLE1|KCNA1|MRE11|NDUFS8|NF2|NFKB1|TNFRSF11B|PEX10|PITX2|PEX2|SMARCB1|SURF1|TH|NPHS2|BBS9|MBTPS2|RNASEH2B|GDF6,-11,0
1,-12,C0151546,M1,1,0,DisGeNET,35,Oral Cavity Carcinoma,,-12,9.2,12,30169,167,374,19,5.1,1.1,595|596|999|1029|1950|1956|2064|2067|3569|3667|4292|4851|5290|5291|6535|7040|7157|7422|7515,CCND1|BCL2|CDH1|CDKN2A|EGF|EGFR|ERBB2|ERCC1|IL6|IRS1|MLH1|NOTCH1|PIK3CA|PIK3CB|SLC6A8|TGFB1|TP53|VEGFA|XRCC1,-11,0
1,-12,C4722099,M1,1,0,DisGeNET,35,High grade glioma,,-12,8.5,12,30169,190,374,20,5.3,1.2,207|1029|1499|1956|2064|2067|2260|2668|3576|5290|5291|5594|5728|5781|5925|6774|7157|7422|10000|25937,AKT1|CDKN2A|CTNNB1|EGFR|ERBB2|ERCC1|FGFR1|GDNF|CXCL8|PIK3CA|PIK3CB|MAPK1|PTEN|PTPN11|RB1|STAT3|TP53|VEGFA|AKT3|WWTR1,-11,0
1,-12,C0007758,M1,1,0,DisGeNET,35,Cerebellar Ataxia,,-12,5.3,10,30169,441,374,29,7.8,1.4,367|472|595|672|1161|1432|1950|2064|2534|2706|3736|3766|4204|4281|4361|4683|5192|5290|5291|5594|5888|6834|7153|7157|7515|11200|23400|64374|91147,AR|ATM|CCND1|BRCA1|ERCC8|MAPK14|EGF|ERBB2|FYN|GJB2|KCNA1|KCNJ10|MECP2|MID1|MRE11|NBN|PEX10|PIK3CA|PIK3CB|MAPK1|RAD51|SURF1|TOP2A|TP53|XRCC1|CHEK2|ATP13A2|SIL1|TMEM67,-11,0
1,-12,C0235833,M1,1,0,DisGeNET,35,Congenital diaphragmatic hernia,,-12,7.4,11,30169,239,374,22,5.9,1.2,25|207|1717|1950|2099|2200|2303|2706|3736|5879|6598|6605|6774|6899|7389|7422|8289|9496|10225|25836|80144|81031,ABL1|AKT1|DHCR7|EGF|ESR1|FBN1|FOXC2|GJB2|KCNA1|RAC1|SMARCB1|SMARCE1|STAT3|TBX1|UROD|VEGFA|ARID1A|TBX4|CD96|NIPBL|FRAS1|SLC2A10,-11,0
1,-12,C3714796,M1,1,0,DisGeNET,35,Isolated somatotropin deficiency,,-12,9.1,12,30169,168,374,19,5.1,1.1,367|1188|1956|2317|2353|3479|3717|3784|4692|5290|5308|5426|6638|6905|7054|10000|55131|80067|91147,AR|CLCNKB|EGFR|FLNB|FOS|IGF1|JAK2|KCNQ1|NDN|PIK3CA|PITX2|POLE|SNRPN|TBCE|TH|AKT3|RBM28|DCAF17|TMEM67,-11,0
1,-12,C0023524,M1,1,0,DisGeNET,35,"Leukoencephalopathy, Progressive Multifocal",,-12,7.4,11,30169,240,374,22,5.9,1.2,25|207|545|595|596|672|841|1019|1302|1432|1950|3576|4683|5594|5888|5970|6774|7040|7157|7422|7515|9611,ABL1|AKT1|ATR|CCND1|BCL2|BRCA1|CASP8|CDK4|COL11A2|MAPK14|EGF|CXCL8|NBN|MAPK1|RAD51|RELA|STAT3|TGFB1|TP53|VEGFA|XRCC1|NCOR1,-11,0
1,-12,C3888194,M1,1,0,DisGeNET,35,MIXED LINEAGE LEUKEMIA,,-12,7.4,11,30169,240,374,22,5.9,1.2,25|240|367|472|595|596|672|841|1027|1029|1108|1499|2099|3479|3845|5594|5599|5888|7040|7157|8289|23091,ABL1|ALOX5|AR|ATM|CCND1|BCL2|BRCA1|CASP8|CDKN1B|CDKN2A|CHD4|CTNNB1|ESR1|IGF1|KRAS|MAPK1|MAPK8|RAD51|TGFB1|TP53|ARID1A|ZC3H13,-11,0
1,-12,C0001973,M1,1,0,DisGeNET,35,"Alcoholic Intoxication, Chronic",,-12,4.6,9.8,30169,577,374,33,8.8,1.5,326|367|551|672|1950|1956|2033|2052|2099|2534|2668|3146|3569|3576|4128|4763|4771|4790|4835|5290|5291|5295|5465|5599|5781|6774|7021|7040|7054|7157|8864|9531|23054,AIRE|AR|AVP|BRCA1|EGF|EGFR|EP300|EPHX1|ESR1|FYN|GDNF|HMGB1|IL6|CXCL8|MAOA|NF1|NF2|NFKB1|NQO2|PIK3CA|PIK3CB|PIK3R1|PPARA|MAPK8|PTPN11|STAT3|TFAP2B|TGFB1|TH|TP53|PER2|BAG3|NCOA6,-11,0
1,-12,C0030283,M1,1,0,DisGeNET,35,Pancreatic Cyst,,-12,17,14,30169,60,374,13,3.5,0.95,207|595|672|675|3845|7157|9939|23322|51057|54894|54903|57545|91147,AKT1|CCND1|BRCA1|BRCA2|KRAS|TP53|RBM8A|RPGRIP1L|WDPCP|RNF43|MKS1|CC2D2A|TMEM67,-11,0
1,-12,C0278484,M1,1,0,DisGeNET,35,Malignant neoplasm of colon stage IV,,-12,12,13,30169,108,374,16,4.3,1,207|1387|1499|1956|2064|2067|2099|3479|3569|3845|4851|5054|5290|5291|7157|7422,AKT1|CREBBP|CTNNB1|EGFR|ERBB2|ERCC1|ESR1|IGF1|IL6|KRAS|NOTCH1|SERPINE1|PIK3CA|PIK3CB|TP53|VEGFA,-11,0
1,-12,C0575802,M1,1,0,DisGeNET,35,Small hand,,-12,12,13,30169,108,374,16,4.3,1,2121|2200|2245|2263|3759|3981|4692|6638|6905|7466|10743|25836|26128|57477|79813|147372,EVC|FBN1|FGD1|FGFR2|KCNJ2|LIG4|NDN|SNRPN|TBCE|WFS1|RAI1|NIPBL|KIFBP|SHROOM4|EHMT1|CCBE1,-11,0
1,-12,C0005779,M1,1,0,DisGeNET,35,Blood Coagulation Disorders,,-12,6.9,11,30169,267,374,23,6.1,1.2,367|570|617|1290|2263|2811|2815|3257|3569|3576|3717|5054|5290|5781|7422|7466|8546|10166|11234|79803|80781|89781|493856,AR|BAAT|BCS1L|COL5A2|FGFR2|GP1BA|GP9|HPS1|IL6|CXCL8|JAK2|SERPINE1|PIK3CA|PTPN11|VEGFA|WFS1|AP3B1|SLC25A15|HPS5|HPS6|COL18A1|HPS4|CISD2,-11,0
1,-12,C0007785,M1,1,0,DisGeNET,35,Cerebral Infarction,,-12,4.2,9.6,30169,687,374,36,9.6,1.5,207|240|472|596|998|1019|1302|1432|1499|1956|2099|2260|2353|2668|3146|3479|3569|3576|3717|3725|3981|4790|4851|5054|5170|5290|5291|5594|5599|5728|5879|6774|7040|7157|7422|8503,AKT1|ALOX5|ATM|BCL2|CDC42|CDK4|COL11A2|MAPK14|CTNNB1|EGFR|ESR1|FGFR1|FOS|GDNF|HMGB1|IGF1|IL6|CXCL8|JAK2|JUN|LIG4|NFKB1|NOTCH1|SERPINE1|PDPK1|PIK3CA|PIK3CB|MAPK1|MAPK8|PTEN|RAC1|STAT3|TGFB1|TP53|VEGFA|PIK3R3,-11,0
1,-12,C0010633,M1,1,0,DisGeNET,35,Cystadenoma,,-12,15,14,30169,75,374,14,3.7,0.98,672|675|841|1029|2064|2065|3845|5290|5291|5728|7040|7157|7422|11200,BRCA1|BRCA2|CASP8|CDKN2A|ERBB2|ERBB3|KRAS|PIK3CA|PIK3CB|PTEN|TGFB1|TP53|VEGFA|CHEK2,-11,0
1,-12,C0158733,M1,1,0,DisGeNET,35,Hand polydactyly,,-12,15,14,30169,75,374,14,3.7,0.98,641|2121|2812|5290|5728|6899|10225|10743|23322|54903|57545|91147|200894|219844,BLM|EVC|GP1BB|PIK3CA|PTEN|TBX1|CD96|RAI1|RPGRIP1L|MKS1|CC2D2A|TMEM67|ARL13B|HYLS1,-11,0
1,-12,C2973725,M1,1,0,DisGeNET,35,Pulmonary arterial hypertension,,-12,5.5,10,30169,413,374,28,7.5,1.4,472|950|1499|2099|2260|2353|2706|3146|3569|3717|3845|4256|4851|4982|5290|5291|5395|5594|5728|5781|6125|6648|6714|7040|7157|7422|9496|80781,ATM|SCARB2|CTNNB1|ESR1|FGFR1|FOS|GJB2|HMGB1|IL6|JAK2|KRAS|MGP|NOTCH1|TNFRSF11B|PIK3CA|PIK3CB|PMS2|MAPK1|PTEN|PTPN11|RPL5|SOD2|SRC|TGFB1|TP53|VEGFA|TBX4|COL18A1,-11,0
1,-12,C0035305,M1,1,0,DisGeNET,35,Retinal Detachment,,-12,9.8,12,30169,148,374,18,4.8,1.1,841|1290|2200|2260|3146|3569|3717|4810|5351|5728|7157|7422|7439|10413|10743|23451|80781|113189,CASP8|COL5A2|FBN1|FGFR1|HMGB1|IL6|JAK2|NHS|PLOD1|PTEN|TP53|VEGFA|BEST1|YAP1|RAI1|SF3B1|COL18A1|CHST14,-11,0
1,-12,C0339573,M1,1,0,DisGeNET,35,"Glaucoma, Primary Open Angle",,-12,5.7,10,30169,383,374,27,7.2,1.3,207|323|672|999|1029|1290|1565|1956|2099|2200|2317|2950|3569|4010|4214|4790|5054|5308|5728|6648|7040|7157|7389|7422|7515|80781|285590,AKT1|APBB2|BRCA1|CDH1|CDKN2A|COL5A2|CYP2D6|EGFR|ESR1|FBN1|FLNB|GSTP1|IL6|LMX1B|MAP3K1|NFKB1|SERPINE1|PITX2|PTEN|SOD2|TGFB1|TP53|UROD|VEGFA|XRCC1|COL18A1|SH3PXD2B,-11,0
1,-12,C0027626,M1,1,0,DisGeNET,35,Neoplasm Invasiveness,,-12,8.4,11,30169,193,374,20,5.3,1.2,240|999|1000|1029|1499|1950|1956|2099|2512|3479|3569|3630|4853|5594|5728|5970|6648|6714|6913|7040,ALOX5|CDH1|CDH2|CDKN2A|CTNNB1|EGF|EGFR|ESR1|FTL|IGF1|IL6|INS|NOTCH2|MAPK1|PTEN|RELA|SOD2|SRC|TBX15|TGFB1,-11,0
1,-12,C0027697,M1,1,0,DisGeNET,35,Nephritis,,-12,6.5,11,30169,296,374,24,6.4,1.3,596|841|1029|1286|1287|1956|2099|2212|2214|2625|3075|3146|3569|3576|4179|4790|5054|5728|5970|7040|7422|7504|7827|11277,BCL2|CASP8|CDKN2A|COL4A4|COL4A5|EGFR|ESR1|FCGR2A|FCGR3A|GATA3|CFH|HMGB1|IL6|CXCL8|CD46|NFKB1|SERPINE1|PTEN|RELA|TGFB1|VEGFA|XK|NPHS2|TREX1,-11,0
1,-12,C0154060,M1,1,0,DisGeNET,35,Carcinoma in situ of stomach,,-12,38,18,30169,19,374,9,2.4,0.79,472|545|999|2064|2065|2263|3659|5290|5426,ATM|ATR|CDH1|ERBB2|ERBB3|FGFR2|IRF1|PIK3CA|POLE,-11,0
1,-12,C0020555,M1,1,0,DisGeNET,35,Hypertrichosis,,-12,13,13,30169,92,374,15,4,1,617|641|1075|1956|4695|4722|4723|4724|4728|6598|6834|7157|7422|8289|374291,BCS1L|BLM|CTSC|EGFR|NDUFA2|NDUFS3|NDUFV1|NDUFS4|NDUFS8|SMARCB1|SURF1|TP53|VEGFA|ARID1A|NDUFS7,-11,0
1,-12,C0017525,M1,1,0,DisGeNET,35,Giant Cell Tumors,,-12,15,14,30169,76,374,14,3.7,0.98,207|367|595|2260|2263|2353|3479|3569|3845|4771|6714|7040|7157|7422,AKT1|AR|CCND1|FGFR1|FGFR2|FOS|IGF1|IL6|KRAS|NF2|SRC|TGFB1|TP53|VEGFA,-11,0
1,-12,C0031090,M1,1,0,DisGeNET,35,Periodontal Diseases,,-12,6.2,11,30169,326,374,25,6.7,1.3,240|367|841|1075|1950|1956|2099|2200|2214|2950|3075|3569|3576|3659|4790|4810|4851|4982|5054|6648|6774|7040|7054|7422|157570,ALOX5|AR|CASP8|CTSC|EGF|EGFR|ESR1|FBN1|FCGR3A|GSTP1|CFH|IL6|CXCL8|IRF1|NFKB1|NHS|NOTCH1|TNFRSF11B|SERPINE1|SOD2|STAT3|TGFB1|TH|VEGFA|ESCO2,-11,0
1,-12,C0854723,M1,1,0,DisGeNET,35,Retinal Dystrophies,,-12,7.7,11,30169,219,374,21,5.6,1.2,582|583|3166|4647|5192|7401|7439|9409|9657|10002|10083|10560|23322|54903|55212|57545|79738|80781|166379|200894|392255,BBS1|BBS2|HMX1|MYO7A|PEX10|CLRN1|BEST1|PEX16|IQCB1|NR2E3|USH1C|SLC19A2|RPGRIP1L|MKS1|BBS7|CC2D2A|BBS10|COL18A1|BBS12|ARL13B|GDF6,-11,0
1,-12,C4551583,M1,1,0,DisGeNET,35,Cerebral cortical atrophy,,-12,6.8,11,30169,271,374,23,6.1,1.2,998|1716|2067|2068|2260|2290|2534|3845|4204|4647|7439|7466|8869|10083|10166|22930|23400|25782|25836|124590|145173|170302|493856,CDC42|DGUOK|ERCC1|ERCC2|FGFR1|FOXG1|FYN|KRAS|MECP2|MYO7A|BEST1|WFS1|ST3GAL5|USH1C|SLC25A15|RAB3GAP1|ATP13A2|RAB3GAP2|NIPBL|USH1G|B3GLCT|ARX|CISD2,-11,0
1,-12,C0034885,M1,1,0,DisGeNET,35,Rectal Neoplasms,,-12,13,13,30169,93,374,15,4,1,596|999|1027|1956|2067|3576|3845|4072|4292|5290|5395|7157|7422|7515|51422,BCL2|CDH1|CDKN1B|EGFR|ERCC1|CXCL8|KRAS|EPCAM|MLH1|PIK3CA|PMS2|TP53|VEGFA|XRCC1|PRKAG2,-11,0
1,-12,C1266166,M1,1,0,DisGeNET,35,Intracortical osteosarcoma,,-12,50,20,30169,13,374,8,2.1,0.75,326|1019|1029|2064|3479|6774|7157|80781,AIRE|CDK4|CDKN2A|ERBB2|IGF1|STAT3|TP53|COL18A1,-11,0
1,-12,C0431447,M1,1,0,DisGeNET,35,Synophrys,,-12,12,13,30169,111,374,16,4.3,1,998|1387|1908|2248|2260|2263|2706|4853|5518|5818|6663|10743|25836|26128|79813|170302,CDC42|CREBBP|EDN3|FGF3|FGFR1|FGFR2|GJB2|NOTCH2|PPP2R1A|NECTIN1|SOX10|RAI1|NIPBL|KIFBP|EHMT1|ARX,-11,0
1,-12,C1168327,M1,1,0,DisGeNET,35,High-Grade Prostatic Intraepithelial Neoplasia,,-12,12,13,30169,111,374,16,4.3,1,367|596|675|1499|1956|2064|2099|2668|2950|3169|5290|5291|5728|6774|7157|8405,AR|BCL2|BRCA2|CTNNB1|EGFR|ERBB2|ESR1|GDNF|GSTP1|FOXA1|PIK3CA|PIK3CB|PTEN|STAT3|TP53|SPOP,-11,0
1,-12,C1853237,M1,1,0,DisGeNET,35,Isolated cases,,-12,12,13,30169,111,374,16,4.3,1,207|1387|2033|2260|2290|2317|3717|3845|4204|4692|5290|5925|6638|10743|25836|79813,AKT1|CREBBP|EP300|FGFR1|FOXG1|FLNB|JAK2|KRAS|MECP2|NDN|PIK3CA|RB1|SNRPN|RAI1|NIPBL|EHMT1,-11,0
1,-12,C0005967,M1,1,0,DisGeNET,35,Bone neoplasms,,-12,9.6,12,30169,151,374,18,4.8,1.1,207|1019|1029|1130|1499|1956|2064|2065|2068|2099|2353|3569|4851|4982|5352|6598|6899|7157,AKT1|CDK4|CDKN2A|LYST|CTNNB1|EGFR|ERBB2|ERBB3|ERCC2|ESR1|FOS|IL6|NOTCH1|TNFRSF11B|PLOD2|SMARCB1|TBX1|TP53,-11,0
1,-12,C0078918,M1,1,0,DisGeNET,35,"Albinism, Oculocutaneous",,-12,20,15,30169,49,374,12,3.2,0.91,540|672|675|1019|1029|1130|3257|5290|5728|8546|79803|89781,ATP7B|BRCA1|BRCA2|CDK4|CDKN2A|LYST|HPS1|PIK3CA|PTEN|AP3B1|HPS6|HPS4,-11,0
1,-12,C0278479,M1,1,0,DisGeNET,35,Stage II Colon Cancer,,-12,20,15,30169,49,374,12,3.2,0.91,207|596|2064|2065|3569|3784|3845|4292|5290|5291|6774|7422,AKT1|BCL2|ERBB2|ERBB3|IL6|KCNQ1|KRAS|MLH1|PIK3CA|PIK3CB|STAT3|VEGFA,-11,0
1,-12,C0242596,M1,1,0,DisGeNET,35,"Neoplasm, Residual",,-12,6.1,10,30169,329,374,25,6.7,1.3,25|595|596|617|1029|1387|2064|2099|3717|3845|4194|4724|4851|5290|5291|5594|5728|5781|6598|7040|7054|7157|7389|7504|26354,ABL1|CCND1|BCL2|BCS1L|CDKN2A|CREBBP|ERBB2|ESR1|JAK2|KRAS|MDM4|NDUFS4|NOTCH1|PIK3CA|PIK3CB|MAPK1|PTEN|PTPN11|SMARCB1|TGFB1|TH|TP53|UROD|XK|GNL3,-11,0
1,-12,C0851578,M1,1,0,DisGeNET,35,Sleep Disorders,,-12,5.8,10,30169,360,374,26,7,1.3,551|583|1499|2099|2260|2317|3479|3569|3736|4128|4204|4683|4810|5465|7021|7422|7466|8864|10743|23111|25836|50814|60675|79813|170302|493856,AVP|BBS2|CTNNB1|ESR1|FGFR1|FLNB|IGF1|IL6|KCNA1|MAOA|MECP2|NBN|NHS|PPARA|TFAP2B|VEGFA|WFS1|PER2|RAI1|SPART|NIPBL|NSDHL|PROK2|EHMT1|ARX|CISD2,-11,0
1,-12,C0264490,M1,1,0,DisGeNET,35,Acute respiratory failure,,-12,14,13,30169,78,374,14,3.7,0.98,25|472|1019|1029|1287|1956|3569|3576|4851|5447|5728|7157|7422|81031,ABL1|ATM|CDK4|CDKN2A|COL4A5|EGFR|IL6|CXCL8|NOTCH1|POR|PTEN|TP53|VEGFA|SLC2A10,-11,0
1,-12,C4024989,M1,1,0,DisGeNET,35,Hereditary nonpolyposis colorectal carcinoma,,-12,29,16,30169,28,374,10,2.7,0.83,207|701|1499|2033|4072|4292|5290|5395|6714|7157,AKT1|BUB1B|CTNNB1|EP300|EPCAM|MLH1|PIK3CA|PMS2|SRC|TP53,-11,0
1,-12,C4288754,M1,1,0,DisGeNET,35,Metastatic urothelial carcinoma,,-12,29,16,30169,28,374,10,2.7,0.83,207|367|1956|2064|2260|2625|4771|7157|7422|81607,AKT1|AR|EGFR|ERBB2|FGFR1|GATA3|NF2|TP53|VEGFA|NECTIN4,-11,0
1,-12,C0175697,M1,1,0,DisGeNET,35,Van der Woude syndrome,,-12,11,12,30169,113,374,16,4.3,1,207|595|596|1000|3146|3169|3569|3576|5290|5291|5594|5818|5970|6774|7054|7157,AKT1|CCND1|BCL2|CDH2|HMGB1|FOXA1|IL6|CXCL8|PIK3CA|PIK3CB|MAPK1|NECTIN1|RELA|STAT3|TH|TP53,-11,0
1,-12,C0206638,M1,1,0,DisGeNET,35,Giant Cell Tumor of Bone,,-12,11,12,30169,113,374,16,4.3,1,207|367|595|1499|1950|1956|2099|3479|3569|3576|4982|5781|5879|7040|7157|7422,AKT1|AR|CCND1|CTNNB1|EGF|EGFR|ESR1|IGF1|IL6|CXCL8|TNFRSF11B|PTPN11|RAC1|TGFB1|TP53|VEGFA,-11,0
1,-12,C0241074,M1,1,0,DisGeNET,35,Hyperextensible skin,,-12,19,15,30169,50,374,12,3.2,0.91,1290|2200|2245|2263|3845|5351|5781|10000|11285|81031|91252|113189,COL5A2|FBN1|FGD1|FGFR2|KRAS|PLOD1|PTPN11|AKT3|B4GALT7|SLC2A10|SLC39A13|CHST14,-11,0
1,-12,C2936904,M1,1,0,DisGeNET,35,"Opitz GBBB Syndrome, X-Linked",,-12,14,13,30169,79,374,14,3.7,0.98,207|1747|1956|2067|2068|3146|3717|4281|5290|5291|5594|7157|10664|54345,AKT1|DLX3|EGFR|ERCC1|ERCC2|HMGB1|JAK2|MID1|PIK3CA|PIK3CB|MAPK1|TP53|CTCF|SOX18,-10,0
1,-12,C0206669,M1,1,0,DisGeNET,35,Hepatocellular Adenoma,,-12,11,12,30169,114,374,16,4.3,1,207|1027|1029|1499|1950|3146|3569|3630|3845|4853|5728|5781|6774|7040|7157|10498,AKT1|CDKN1B|CDKN2A|CTNNB1|EGF|HMGB1|IL6|INS|KRAS|NOTCH2|PTEN|PTPN11|STAT3|TGFB1|TP53|CARM1,-10,0
1,-12,C0266617,M1,1,0,DisGeNET,35,Congenital anomaly of face,,-12,11,12,30169,114,374,16,4.3,1,1387|2033|2260|2263|2812|5308|5781|6834|6899|6905|7021|8036|8812|9342|9533|56975,CREBBP|EP300|FGFR1|FGFR2|GP1BB|PITX2|PTPN11|SURF1|TBX1|TBCE|TFAP2B|SHOC2|CCNK|SNAP29|POLR1C|FAM20C,-10,0
1,-12,C3887524,M1,1,0,DisGeNET,35,Skin Erosion,,-12,7.5,11,30169,225,374,21,5.6,1.2,472|545|672|841|1029|1950|3569|3576|3717|4179|4851|4982|5290|5317|5879|6774|7040|7157|7422|7439|7515,ATM|ATR|BRCA1|CASP8|CDKN2A|EGF|IL6|CXCL8|JAK2|CD46|NOTCH1|TNFRSF11B|PIK3CA|PKP1|RAC1|STAT3|TGFB1|TP53|VEGFA|BEST1|XRCC1,-10,0
1,-12,C0035220,M1,1,0,DisGeNET,35,"Respiratory Distress Syndrome, Newborn",,-12,8.7,11,30169,177,374,19,5.1,1.1,207|472|596|1432|1499|2200|2668|3146|3569|3576|4868|5054|5594|5873|6648|6892|7040|7422|10999,AKT1|ATM|BCL2|MAPK14|CTNNB1|FBN1|GDNF|HMGB1|IL6|CXCL8|NPHS1|SERPINE1|MAPK1|RAB27A|SOD2|TAPBP|TGFB1|VEGFA|SLC27A4,-10,0
1,-12,C0741899,M1,1,0,DisGeNET,35,Poorly differentiated carcinoma,,-12,16,14,30169,64,374,13,3.5,0.95,367|540|1029|1387|2064|2625|3845|4790|5594|5925|6774|7157|8405,AR|ATP7B|CDKN2A|CREBBP|ERBB2|GATA3|KRAS|NFKB1|MAPK1|RB1|STAT3|TP53|SPOP,-10,0
1,-12,C0020550,M1,1,0,DisGeNET,35,Hyperthyroidism,,-12,6.7,11,30169,278,374,23,6.1,1.2,207|570|596|672|1956|2317|2812|3479|3569|3576|5054|5172|5290|5308|5465|5728|5970|6567|6648|6899|7040|7054|79813,AKT1|BAAT|BCL2|BRCA1|EGFR|FLNB|GP1BB|IGF1|IL6|CXCL8|SERPINE1|SLC26A4|PIK3CA|PITX2|PPARA|PTEN|RELA|SLC16A2|SOD2|TBX1|TGFB1|TH|EHMT1,-10,0
1,-12,C0018524,M1,1,0,DisGeNET,35,Hallucinations,,-12,8.6,11,30169,178,374,19,5.1,1.1,207|617|1130|2317|3845|4072|4292|4647|5290|5395|7401|7422|7466|10083|23111|23400|80067|124590|493856,AKT1|BCS1L|LYST|FLNB|KRAS|EPCAM|MLH1|MYO7A|PIK3CA|PMS2|CLRN1|VEGFA|WFS1|USH1C|SPART|ATP13A2|DCAF17|USH1G|CISD2,-10,0
1,-12,C0221406,M1,1,0,DisGeNET,35,Pituitary-dependent Cushing's disease,,-12,11,12,30169,115,374,16,4.3,1,25|595|596|1027|1029|1950|1956|3479|3569|4695|5054|5465|5594|6774|7157|11200,ABL1|CCND1|BCL2|CDKN1B|CDKN2A|EGF|EGFR|IGF1|IL6|NDUFA2|SERPINE1|PPARA|MAPK1|STAT3|TP53|CHEK2,-10,0
1,-12,C1412036,M1,1,0,DisGeNET,35,Anal squamous cell carcinoma,,-12,23,15,30169,39,374,11,2.9,0.87,207|841|1029|1956|3845|5290|5291|5728|6774|7157|8289,AKT1|CASP8|CDKN2A|EGFR|KRAS|PIK3CA|PIK3CB|PTEN|STAT3|TP53|ARID1A,-10,0
1,-12,C0022568,M1,1,0,DisGeNET,35,Keratitis,,-12,9.3,12,30169,156,374,18,4.8,1.1,326|596|1432|2068|2263|2706|3146|3569|3576|4790|4982|5594|5599|7040|7422|9244|51360|91662,AIRE|BCL2|MAPK14|ERCC2|FGFR2|GJB2|HMGB1|IL6|CXCL8|NFKB1|TNFRSF11B|MAPK1|MAPK8|TGFB1|VEGFA|CRLF1|MBTPS2|NLRP12,-10,0
1,-12,C0302511,M1,1,0,DisGeNET,35,Small for gestational age fetus,,-12,9.3,12,30169,156,374,18,4.8,1.1,429|701|2068|2200|3479|3630|3758|4204|4593|4868|5295|5447|5818|5932|23363|57477|92002|170302,ASCL1|BUB1B|ERCC2|FBN1|IGF1|INS|KCNJ1|MECP2|MUSK|NPHS1|PIK3R1|POR|NECTIN1|RBBP8|OBSL1|SHROOM4|CCNQ|ARX,-10,0
1,-12,C1737329,M1,1,0,DisGeNET,35,Dysmorphism,,-12,14,13,30169,80,374,14,3.7,0.98,367|1387|2033|2200|2245|2263|4204|4763|5781|5818|6905|9496|10000|10084,AR|CREBBP|EP300|FBN1|FGD1|FGFR2|MECP2|NF1|PTPN11|NECTIN1|TBCE|TBX4|AKT3|PQBP1,-10,0
1,-12,C0334580,M1,1,0,DisGeNET,35,Protoplasmic astrocytoma,,-12,28,16,30169,29,374,10,2.7,0.83,367|596|2099|2260|3845|4763|4851|4853|5781|7157,AR|BCL2|ESR1|FGFR1|KRAS|NF1|NOTCH1|NOTCH2|PTPN11|TP53,-10,0
1,-12,C0004509,M1,1,0,DisGeNET,35,Azoospermia,,-12,7,11,30169,254,374,22,5.9,1.2,268|367|596|641|672|675|1017|2067|2068|2099|2950|3730|4214|4292|5395|5888|5889|7259|7515|7827|79728|83990,AMH|AR|BCL2|BLM|BRCA1|BRCA2|CDK2|ERCC1|ERCC2|ESR1|GSTP1|ANOS1|MAP3K1|MLH1|PMS2|RAD51|RAD51C|TSPYL1|XRCC1|NPHS2|PALB2|BRIP1,-10,0
